,index,STATION_NAME,PARAMETER,RAW_VALUE
8921,2012-05-01,Vernon,PM25,6.679387902097902
8955,2012-06-01,Vernon,PM25,5.499353533707884
8989,2012-07-01,Vernon,PM25,9.179488614555241
9023,2012-08-01,Vernon,PM25,8.233322368918913
9057,2012-09-01,Vernon,PM25,9.27608583426184
9091,2012-10-01,Vernon,PM25,8.631611749800133
9125,2012-11-01,Vernon,PM25,10.579189915384614
9159,2012-12-01,Vernon,PM25,8.365745185608604
9193,2013-01-01,Vernon,PM25,9.893861534946215
9227,2013-02-01,Vernon,PM25,9.711881287958123
9261,2013-03-01,Vernon,PM25,7.970837635752672
9295,2013-04-01,Vernon,PM25,5.621313288394702
9330,2013-05-01,Vernon,PM25,5.697482612903214
9364,2013-06-01,Vernon,PM25,4.886598566759376
9397,2013-07-01,Vernon,PM25,6.45178251349525
9431,2013-08-01,Vernon,PM25,7.501734679972926
9465,2013-09-01,Vernon,PM25,6.96611922528247
9499,2013-10-01,Vernon,PM25,10.014276316037733
9533,2013-11-01,Vernon,PM25,13.208430442280962
9567,2013-12-01,Vernon,PM25,9.78447979219904
9601,2014-01-01,Vernon,PM25,8.351515372983865
9636,2014-02-01,Vernon,PM25,7.862220458176313
9671,2014-03-01,Vernon,PM25,7.743167353494631
9706,2014-04-01,Vernon,PM25,6.33404605751636
9741,2014-05-01,Vernon,PM25,4.976084680084763
9776,2014-06-01,Vernon,PM25,3.447872620107455
9811,2014-07-01,Vernon,PM25,7.945045599863655
9847,2014-08-01,Vernon,PM25,9.1942522435374
9883,2014-09-01,Vernon,PM25,4.822383489056606
9919,2014-10-01,Vernon,PM25,6.91229654686444
9955,2014-11-01,Vernon,PM25,10.941159008374028
9991,2014-12-01,Vernon,PM25,8.373335430303023
10027,2015-01-01,Vernon,PM25,6.235591659244247
5120,2015-02-01,Vernon,PM10,50.827139849999995
10063,2015-02-01,Vernon,PM25,7.475506667647072
5136,2015-03-01,Vernon,PM10,37.49982902834001
10100,2015-03-01,Vernon,PM25,9.475732807277623
5152,2015-04-01,Vernon,PM10,16.327272602777775
10136,2015-04-01,Vernon,PM25,5.196682477777778
5168,2015-05-01,Vernon,PM10,15.05729083648649
10171,2015-05-01,Vernon,PM25,6.05385245209177
5183,2015-06-01,Vernon,PM10,14.63232774233982
10204,2015-06-01,Vernon,PM25,5.869844666666669
5197,2015-07-01,Vernon,PM10,16.813288927125477
10237,2015-07-01,Vernon,PM25,8.764683673387093
5211,2015-08-01,Vernon,PM10,33.66861480592991
10271,2015-08-01,Vernon,PM25,22.38470429569892
5226,2015-09-01,Vernon,PM10,15.521000173913047
10306,2015-09-01,Vernon,PM25,6.366684464337697
5241,2015-10-01,Vernon,PM10,19.87331682907134
10341,2015-10-01,Vernon,PM25,10.000302717741933
5256,2015-11-01,Vernon,PM10,21.347133169916425
10376,2015-11-01,Vernon,PM25,11.61163672638888
5271,2015-12-01,Vernon,PM10,12.15640167924528
10411,2015-12-01,Vernon,PM25,8.099224766129034
5286,2016-01-01,Vernon,PM10,13.358510856756732
10446,2016-01-01,Vernon,PM25,10.259645339165552
5300,2016-02-01,Vernon,PM10,37.97659330547548
10481,2016-02-01,Vernon,PM25,9.191275585611509
5314,2016-03-01,Vernon,PM10,28.863257982479762
10515,2016-03-01,Vernon,PM25,5.826303627875517
5329,2016-04-01,Vernon,PM10,21.14005229902644
10549,2016-04-01,Vernon,PM25,6.924951727777772
5344,2016-05-01,Vernon,PM10,11.628846928763423
10583,2016-05-01,Vernon,PM25,4.702235356182793
5357,2016-06-01,Vernon,PM10,11.053659599443657
10617,2016-06-01,Vernon,PM25,3.68649388888889
5370,2016-07-01,Vernon,PM10,9.106851612382238
10650,2016-07-01,Vernon,PM25,3.5057556129032226
5383,2016-08-01,Vernon,PM10,15.29949517959182
10683,2016-08-01,Vernon,PM25,5.277189904761902
5397,2016-09-01,Vernon,PM10,12.723277188888895
10716,2016-09-01,Vernon,PM25,4.701828598052853
5411,2016-10-01,Vernon,PM10,16.419857702557177
10749,2016-10-01,Vernon,PM25,8.432881215343208
5425,2016-11-01,Vernon,PM10,26.96597918245126
10782,2016-11-01,Vernon,PM25,10.301646125391857
5439,2016-12-01,Vernon,PM10,13.740878916442034
10815,2016-12-01,Vernon,PM25,8.53257770967742
5453,2017-01-01,Vernon,PM10,15.83167
10848,2017-01-01,Vernon,PM25,15.730979999999999
3951,2009-06-01,Victoria,PM10,11.835437518987328
7762,2009-06-01,Victoria,PM25,7.984570574261595
3986,2009-07-01,Victoria,PM10,10.845804829301061
7793,2009-07-01,Victoria,PM25,7.061315430107532
4020,2009-08-01,Victoria,PM10,11.449230998220632
7823,2009-08-01,Victoria,PM25,9.091805448398583
4208,2010-02-01,Whistler,PM10,6.173273849576272
8007,2010-02-01,Whistler,PM25,4.043364864406779
4227,2010-03-01,Whistler,PM10,5.330421356756755
8038,2010-03-01,Whistler,PM25,3.08718496216216
4246,2010-04-01,Whistler,PM10,3.6537908682432447
8069,2010-04-01,Whistler,PM25,2.3303064763513515
28,2000-01-01,Williams Lake,PM10,18.225155279503106
58,2000-02-01,Williams Lake,PM10,19.90634005763689
88,2000-03-01,Williams Lake,PM10,18.9811320754717
119,2000-04-01,Williams Lake,PM10,21.279329608938546
149,2000-05-01,Williams Lake,PM10,15.432614555256064
180,2000-06-01,Williams Lake,PM10,15.645833333333334
210,2000-07-01,Williams Lake,PM10,14.28129205921938
242,2000-08-01,Williams Lake,PM10,17.03448275862069
272,2000-09-01,Williams Lake,PM10,17.868055555555557
302,2000-10-01,Williams Lake,PM10,16.557951482479783
333,2000-11-01,Williams Lake,PM10,19.44271570014144
364,2000-12-01,Williams Lake,PM10,17.75370121130552
395,2001-01-01,Williams Lake,PM10,14.925876010781671
5593,2001-01-01,Williams Lake,PM25,6.0
426,2001-02-01,Williams Lake,PM10,22.359939759036145
5605,2001-02-01,Williams Lake,PM25,9.682089552238805
458,2001-03-01,Williams Lake,PM10,18.997297297297298
5618,2001-03-01,Williams Lake,PM25,6.223418573351279
490,2001-04-01,Williams Lake,PM10,17.836111111111112
5631,2001-04-01,Williams Lake,PM25,4.504867872044506
521,2001-05-01,Williams Lake,PM10,17.113055181695827
5644,2001-05-01,Williams Lake,PM25,4.006720430107527
551,2001-06-01,Williams Lake,PM10,11.125173852573019
5656,2001-06-01,Williams Lake,PM25,2.8497913769123784
581,2001-07-01,Williams Lake,PM10,13.356662180349932
5669,2001-07-01,Williams Lake,PM25,3.7092866756393
615,2001-08-01,Williams Lake,PM10,31.94320798158097
5683,2001-08-01,Williams Lake,PM25,6.568672839506172
649,2001-09-01,Williams Lake,PM10,24.043265875785067
5697,2001-09-01,Williams Lake,PM25,5.161087866108787
683,2001-10-01,Williams Lake,PM10,20.547106325706594
5711,2001-10-01,Williams Lake,PM25,4.80241935483871
717,2001-11-01,Williams Lake,PM10,23.412952646239553
5725,2001-11-01,Williams Lake,PM25,6.547353760445683
751,2001-12-01,Williams Lake,PM10,15.143434343434343
5740,2001-12-01,Williams Lake,PM25,8.74764468371467
785,2002-01-01,Williams Lake,PM10,14.18371467025572
5755,2002-01-01,Williams Lake,PM25,7.15343203230148
818,2002-02-01,Williams Lake,PM10,16.07898658718331
5770,2002-02-01,Williams Lake,PM25,5.969471332836933
852,2002-03-01,Williams Lake,PM10,23.758152173913043
5785,2002-03-01,Williams Lake,PM25,7.723418573351279
887,2002-04-01,Williams Lake,PM10,29.958970792767733
5802,2002-04-01,Williams Lake,PM25,6.837273991655077
922,2002-05-01,Williams Lake,PM10,20.59891964888589
5819,2002-05-01,Williams Lake,PM25,4.674308833445719
956,2002-06-01,Williams Lake,PM10,26.106368089573127
5836,2002-06-01,Williams Lake,PM25,6.805730258560447
991,2002-07-01,Williams Lake,PM10,22.686746987951807
5853,2002-07-01,Williams Lake,PM25,4.076366030283081
1026,2002-08-01,Williams Lake,PM10,25.58880308880309
5870,2002-08-01,Williams Lake,PM25,4.579588014981273
1059,2002-09-01,Williams Lake,PM10,18.73571760334417
5887,2002-09-01,Williams Lake,PM25,4.127082341742027
1092,2002-10-01,Williams Lake,PM10,23.302764976958525
5903,2002-10-01,Williams Lake,PM25,6.587707492148946
1126,2002-11-01,Williams Lake,PM10,31.308433734939758
5919,2002-11-01,Williams Lake,PM25,11.955974842767295
1161,2002-12-01,Williams Lake,PM10,19.118308591992804
5935,2002-12-01,Williams Lake,PM25,8.742541436464089
1196,2003-01-01,Williams Lake,PM10,20.66137805983681
5951,2003-01-01,Williams Lake,PM25,10.494614003590664
1231,2003-02-01,Williams Lake,PM10,25.229890764647468
5969,2003-02-01,Williams Lake,PM25,11.784508440913605
1266,2003-03-01,Williams Lake,PM10,24.280269058295964
5987,2003-03-01,Williams Lake,PM25,4.888340807174888
1301,2003-04-01,Williams Lake,PM10,18.516233766233768
6005,2003-04-01,Williams Lake,PM25,4.2643784786641925
1336,2003-05-01,Williams Lake,PM10,21.175280898876405
6022,2003-05-01,Williams Lake,PM25,4.120449438202248
1371,2003-06-01,Williams Lake,PM10,23.79606188466948
6039,2003-06-01,Williams Lake,PM25,5.508204406938584
1406,2003-07-01,Williams Lake,PM10,26.632036613272312
6057,2003-07-01,Williams Lake,PM25,5.678249097472924
1441,2003-08-01,Williams Lake,PM10,25.08823529411765
6075,2003-08-01,Williams Lake,PM25,7.612385321100917
1476,2003-09-01,Williams Lake,PM10,20.405021316911416
6093,2003-09-01,Williams Lake,PM25,5.2432598039215685
1511,2003-10-01,Williams Lake,PM10,21.716149347728294
6111,2003-10-01,Williams Lake,PM25,6.067177637511271
1545,2003-11-01,Williams Lake,PM10,24.273488372093023
6129,2003-11-01,Williams Lake,PM25,11.462743236829615
1580,2003-12-01,Williams Lake,PM10,11.719227313566936
6147,2003-12-01,Williams Lake,PM25,5.602063705697622
1615,2004-01-01,Williams Lake,PM10,13.526504941599281
6165,2004-01-01,Williams Lake,PM25,7.603324348607368
1650,2004-02-01,Williams Lake,PM10,18.69705740472745
6184,2004-02-01,Williams Lake,PM25,7.782713664896185
1684,2004-03-01,Williams Lake,PM10,33.05407841369986
6203,2004-03-01,Williams Lake,PM25,6.040760869565218
1719,2004-04-01,Williams Lake,PM10,27.775453277545328
6222,2004-04-01,Williams Lake,PM25,5.2894369474174034
1754,2004-05-01,Williams Lake,PM10,22.679288321167885
6241,2004-05-01,Williams Lake,PM25,4.728743068391867
1789,2004-06-01,Williams Lake,PM10,30.24032105760151
6260,2004-06-01,Williams Lake,PM25,8.55604075691412
1824,2004-07-01,Williams Lake,PM10,25.39338061465721
6280,2004-07-01,Williams Lake,PM25,7.300439667806546
1859,2004-08-01,Williams Lake,PM10,27.627158189454036
6300,2004-08-01,Williams Lake,PM25,9.68796992481203
1894,2004-09-01,Williams Lake,PM10,22.664150943396226
6320,2004-09-01,Williams Lake,PM25,4.364694923148579
1929,2004-10-01,Williams Lake,PM10,23.674354243542435
6340,2004-10-01,Williams Lake,PM25,8.080272108843538
1964,2004-11-01,Williams Lake,PM10,25.621106462110646
6360,2004-11-01,Williams Lake,PM25,8.377033937703393
1999,2004-12-01,Williams Lake,PM10,14.342301087578706
6380,2004-12-01,Williams Lake,PM25,7.636990595611286
2034,2005-01-01,Williams Lake,PM10,16.646926873037238
6400,2005-01-01,Williams Lake,PM25,9.111967361740707
2070,2005-02-01,Williams Lake,PM10,41.183673469387756
6421,2005-02-01,Williams Lake,PM25,8.699352911896465
2107,2005-03-01,Williams Lake,PM10,31.815268614514608
6443,2005-03-01,Williams Lake,PM25,6.027325023969319
2144,2005-04-01,Williams Lake,PM10,29.51443202979516
6465,2005-04-01,Williams Lake,PM25,4.835687382297552
2179,2005-05-01,Williams Lake,PM10,24.287454873646208
6487,2005-05-01,Williams Lake,PM25,5.233075874602453
2216,2005-06-01,Williams Lake,PM10,20.20737972909855
6509,2005-06-01,Williams Lake,PM25,4.391324846770392
2253,2005-07-01,Williams Lake,PM10,22.47228691197019
6531,2005-07-01,Williams Lake,PM25,4.710671573137074
2290,2005-08-01,Williams Lake,PM10,29.072536496350367
6553,2005-08-01,Williams Lake,PM25,6.7372093023255815
2327,2005-09-01,Williams Lake,PM10,18.56868260665729
6575,2005-09-01,Williams Lake,PM25,4.238536585365853
2364,2005-10-01,Williams Lake,PM10,17.636363636363637
6597,2005-10-01,Williams Lake,PM25,5.676018099547512
2400,2005-11-01,Williams Lake,PM10,17.779842080817463
6619,2005-11-01,Williams Lake,PM25,6.618029739776952
2436,2005-12-01,Williams Lake,PM10,16.237623762376238
6641,2005-12-01,Williams Lake,PM25,10.355646630236794
2472,2006-01-01,Williams Lake,PM10,12.954502369668246
6663,2006-01-01,Williams Lake,PM25,6.864727608494921
2508,2006-02-01,Williams Lake,PM10,33.02361809045226
6685,2006-02-01,Williams Lake,PM25,8.212893553223388
2544,2006-03-01,Williams Lake,PM10,31.716082659478886
6707,2006-03-01,Williams Lake,PM25,7.619990787655459
2580,2006-04-01,Williams Lake,PM10,26.913267698077824
6729,2006-04-01,Williams Lake,PM25,5.201816347124117
2616,2006-05-01,Williams Lake,PM10,24.205385668644453
6751,2006-05-01,Williams Lake,PM25,5.740909090909091
2652,2006-06-01,Williams Lake,PM10,23.209205020920503
6773,2006-06-01,Williams Lake,PM25,5.00140056022409
2688,2006-07-01,Williams Lake,PM10,23.90977798771847
6795,2006-07-01,Williams Lake,PM25,6.222222222222222
2724,2006-08-01,Williams Lake,PM10,23.92035838725734
6817,2006-08-01,Williams Lake,PM25,5.113556778389195
2759,2006-09-01,Williams Lake,PM10,25.346641615782058
6839,2006-09-01,Williams Lake,PM25,6.723054615756404
2795,2006-10-01,Williams Lake,PM10,22.680774425934263
6864,2006-10-01,Williams Lake,PM25,5.542533936651584
2830,2006-11-01,Williams Lake,PM10,22.936583057264553
6890,2006-11-01,Williams Lake,PM25,8.496713615023474
2864,2006-12-01,Williams Lake,PM10,12.40566037735849
6916,2006-12-01,Williams Lake,PM25,5.193300135808058
2900,2007-01-01,Williams Lake,PM10,15.85340550293189
6942,2007-01-01,Williams Lake,PM25,7.786297640653357
2936,2007-02-01,Williams Lake,PM10,16.0980980980981
6968,2007-02-01,Williams Lake,PM25,6.339195979899498
2972,2007-03-01,Williams Lake,PM10,25.131132508023843
6994,2007-03-01,Williams Lake,PM25,3.8594249201277955
3009,2007-04-01,Williams Lake,PM10,23.895571095571096
7021,2007-04-01,Williams Lake,PM25,4.331573896353167
3046,2007-05-01,Williams Lake,PM10,26.45345016429354
7047,2007-05-01,Williams Lake,PM25,4.597235023041475
3083,2007-06-01,Williams Lake,PM10,22.792492179353495
7075,2007-06-01,Williams Lake,PM25,4.292253521126761
3119,2007-07-01,Williams Lake,PM10,25.70660592255125
7103,2007-07-01,Williams Lake,PM25,4.857877512856475
3155,2007-08-01,Williams Lake,PM10,22.334717176959003
7131,2007-08-01,Williams Lake,PM25,4.062038404726736
3190,2007-09-01,Williams Lake,PM10,20.819951338199512
7159,2007-09-01,Williams Lake,PM25,3.6806105144149237
3227,2007-10-01,Williams Lake,PM10,19.895811518324606
7188,2007-10-01,Williams Lake,PM25,5.311941083640189
3264,2007-11-01,Williams Lake,PM10,27.396928804094927
7217,2007-11-01,Williams Lake,PM25,7.416468348405521
3300,2007-12-01,Williams Lake,PM10,13.29806393516434
7246,2007-12-01,Williams Lake,PM25,6.170149253731343
3336,2008-01-01,Williams Lake,PM10,16.71653189577718
7275,2008-01-01,Williams Lake,PM25,6.66966966966967
3373,2008-02-01,Williams Lake,PM10,18.573352573352572
7304,2008-02-01,Williams Lake,PM25,8.264131008980454
3409,2008-03-01,Williams Lake,PM10,30.344484629294755
7333,2008-03-01,Williams Lake,PM25,5.316263632053106
3446,2008-04-01,Williams Lake,PM10,21.26851851851852
7362,2008-04-01,Williams Lake,PM25,4.382595648912228
3481,2008-05-01,Williams Lake,PM10,16.71737660581474
7391,2008-05-01,Williams Lake,PM25,3.8060344827586206
3517,2008-06-01,Williams Lake,PM10,13.642061281337048
7420,2008-06-01,Williams Lake,PM25,2.5307692307692307
3553,2008-07-01,Williams Lake,PM10,17.453360768175582
7449,2008-07-01,Williams Lake,PM25,4.248236953455571
3589,2008-08-01,Williams Lake,PM10,17.552
7477,2008-08-01,Williams Lake,PM25,4.683870967741935
3626,2008-09-01,Williams Lake,PM10,21.116457461645748
7505,2008-09-01,Williams Lake,PM25,4.783497884344147
3663,2008-10-01,Williams Lake,PM10,19.82800815771584
7532,2008-10-01,Williams Lake,PM25,5.496924128503076
3700,2008-11-01,Williams Lake,PM10,18.69006254343294
7559,2008-11-01,Williams Lake,PM25,5.589385474860335
3737,2008-12-01,Williams Lake,PM10,12.97442799461642
7587,2008-12-01,Williams Lake,PM25,6.168363883231501
3773,2009-01-01,Williams Lake,PM10,13.222222222222221
7615,2009-01-01,Williams Lake,PM25,6.606490872210953
3809,2009-02-01,Williams Lake,PM10,17.750186428038777
7643,2009-02-01,Williams Lake,PM25,6.616703952274422
3845,2009-03-01,Williams Lake,PM10,18.979825151311367
7673,2009-03-01,Williams Lake,PM25,3.319566689234936
3881,2009-04-01,Williams Lake,PM10,19.39664804469274
7703,2009-04-01,Williams Lake,PM25,4.03441011235955
3917,2009-05-01,Williams Lake,PM10,13.53024193548387
7733,2009-05-01,Williams Lake,PM25,3.0316072629455277
3952,2009-06-01,Williams Lake,PM10,19.025931928687196
7763,2009-06-01,Williams Lake,PM25,4.477528089887641
3987,2009-07-01,Williams Lake,PM10,20.309620149159638
7794,2009-07-01,Williams Lake,PM25,5.862371952646231
4021,2009-08-01,Williams Lake,PM10,26.43735302263084
7824,2009-08-01,Williams Lake,PM25,12.95086072156654
4054,2009-09-01,Williams Lake,PM10,17.167521745479828
7853,2009-09-01,Williams Lake,PM25,5.961101233748267
4088,2009-10-01,Williams Lake,PM10,14.250651252361697
7884,2009-10-01,Williams Lake,PM25,5.080752941865916
4122,2009-11-01,Williams Lake,PM10,14.440597293055577
7915,2009-11-01,Williams Lake,PM25,5.8168447117537365
4156,2009-12-01,Williams Lake,PM10,13.869742278114478
7946,2009-12-01,Williams Lake,PM25,9.600338773480633
4189,2010-01-01,Williams Lake,PM10,14.766426986531982
7977,2010-01-01,Williams Lake,PM25,6.2466389797979875
4209,2010-02-01,Williams Lake,PM10,21.112996290684638
8008,2010-02-01,Williams Lake,PM25,5.196245655942808
4228,2010-03-01,Williams Lake,PM10,34.58456008344551
8039,2010-03-01,Williams Lake,PM25,3.807506584120985
4247,2010-04-01,Williams Lake,PM10,19.397892405161283
8070,2010-04-01,Williams Lake,PM25,3.1169845245441774
4265,2010-05-01,Williams Lake,PM10,13.459738744579926
8102,2010-05-01,Williams Lake,PM25,2.654133334083244
4283,2010-06-01,Williams Lake,PM10,11.458611172148379
8136,2010-06-01,Williams Lake,PM25,2.9711765360397684
4301,2010-07-01,Williams Lake,PM10,24.304791722222244
8170,2010-07-01,Williams Lake,PM25,11.064349534931496
4319,2010-08-01,Williams Lake,PM10,68.62548299572957
8204,2010-08-01,Williams Lake,PM25,49.34722867039883
4336,2010-09-01,Williams Lake,PM10,13.471703819958115
8239,2010-09-01,Williams Lake,PM25,2.8308546158663876
4351,2010-10-01,Williams Lake,PM10,15.657246623978224
8272,2010-10-01,Williams Lake,PM25,4.890425150033932
4366,2010-11-01,Williams Lake,PM10,14.933231787604454
8305,2010-11-01,Williams Lake,PM25,5.45734470083682
4381,2010-12-01,Williams Lake,PM10,13.735817011440123
8337,2010-12-01,Williams Lake,PM25,6.352893794037932
4396,2011-01-01,Williams Lake,PM10,15.210403152086137
8371,2011-01-01,Williams Lake,PM25,6.9607125253549595
4411,2011-02-01,Williams Lake,PM10,13.80880409850745
8406,2011-02-01,Williams Lake,PM25,4.813007037009057
4426,2011-03-01,Williams Lake,PM10,27.366152539083522
8441,2011-03-01,Williams Lake,PM25,5.001739691349476
4441,2011-04-01,Williams Lake,PM10,20.8111048861111
8476,2011-04-01,Williams Lake,PM25,3.830911222067031
4455,2011-05-01,Williams Lake,PM10,16.132589203007534
8510,2011-05-01,Williams Lake,PM25,3.775935285907856
4469,2011-06-01,Williams Lake,PM10,13.674895956764297
8543,2011-06-01,Williams Lake,PM25,3.5171093790664782
4484,2011-07-01,Williams Lake,PM10,11.756163871967662
8575,2011-07-01,Williams Lake,PM25,2.2645173579161044
4499,2011-08-01,Williams Lake,PM10,17.34845694871794
8608,2011-08-01,Williams Lake,PM25,3.3536054133242748
4514,2011-09-01,Williams Lake,PM10,17.667950509065527
8641,2011-09-01,Williams Lake,PM25,3.1631307547301972
4529,2011-10-01,Williams Lake,PM10,14.955091364247314
8675,2011-10-01,Williams Lake,PM25,3.8355962589345984
4544,2011-11-01,Williams Lake,PM10,14.960548096999329
8709,2011-11-01,Williams Lake,PM25,5.48309151118881
4559,2011-12-01,Williams Lake,PM10,14.43032389710828
8745,2011-12-01,Williams Lake,PM25,6.69005704081632
4574,2012-01-01,Williams Lake,PM10,18.450393662568263
8781,2012-01-01,Williams Lake,PM25,4.700379002063273
4589,2012-02-01,Williams Lake,PM10,19.52049531703811
8817,2012-02-01,Williams Lake,PM25,4.917698117900797
4604,2012-03-01,Williams Lake,PM10,22.18372872304584
8852,2012-03-01,Williams Lake,PM25,3.393878568027211
4619,2012-04-01,Williams Lake,PM10,16.026868607938702
8887,2012-04-01,Williams Lake,PM25,3.449101332867129
4634,2012-05-01,Williams Lake,PM10,14.22046937432067
8922,2012-05-01,Williams Lake,PM25,3.1617540294924504
4649,2012-06-01,Williams Lake,PM10,9.711693628133713
8956,2012-06-01,Williams Lake,PM25,1.952447507327289
4664,2012-07-01,Williams Lake,PM10,16.83536119054054
8990,2012-07-01,Williams Lake,PM25,6.869039441321154
4678,2012-08-01,Williams Lake,PM10,15.667629444293462
9024,2012-08-01,Williams Lake,PM25,4.6338257246575285
4693,2012-09-01,Williams Lake,PM10,18.225503251748243
9058,2012-09-01,Williams Lake,PM25,5.766248105077564
4708,2012-10-01,Williams Lake,PM10,16.14667778869449
9092,2012-10-01,Williams Lake,PM25,5.913236715943477
4723,2012-11-01,Williams Lake,PM10,19.52833996792187
9126,2012-11-01,Williams Lake,PM25,9.946020032679737
4737,2012-12-01,Williams Lake,PM10,14.437556641991925
9160,2012-12-01,Williams Lake,PM25,6.212489785230342
4751,2013-01-01,Williams Lake,PM10,16.318449995951433
9194,2013-01-01,Williams Lake,PM25,8.145307385656283
4766,2013-02-01,Williams Lake,PM10,14.673933188854486
9228,2013-02-01,Williams Lake,PM25,4.928806060514366
4782,2013-03-01,Williams Lake,PM10,25.740557168237885
9262,2013-03-01,Williams Lake,PM25,5.0307632449529
4798,2013-04-01,Williams Lake,PM10,17.363725394297667
9296,2013-04-01,Williams Lake,PM25,2.9539353407821283
4813,2013-05-01,Williams Lake,PM10,14.798698519568145
9331,2013-05-01,Williams Lake,PM25,2.932335728129214
4828,2013-06-01,Williams Lake,PM10,12.346176918410046
9365,2013-06-01,Williams Lake,PM25,2.5843703506311404
4843,2013-07-01,Williams Lake,PM10,17.07180401681238
9398,2013-07-01,Williams Lake,PM25,3.8308302507556737
